PC72	AC363	Bairia
PC72	AC377	Zahoorabad
PC72	AC378	Mohammadabad
PC73	AC364	Badlapur
PC73	AC365	Shahganj
PC73	AC366	Jaunpur
PC73	AC367	Malhani
PC73	AC368	Mungra Badshahpur
PC74	AC369	Machhlishahr (SC)
PC74	AC370	Mariyahu
PC74	AC371	Zafrabad
PC74	AC372	Kerakat (SC)
PC74	AC384	Pindra
PC75	AC373	Jakhania(SC)
PC75	AC374	Saidpur(SC)
PC75	AC375	Ghazipur
PC75	AC376	Jangipur
PC75	AC379	Zamania
PC76	AC380	Mughalsarai
PC76	AC381	Sakaldiha
PC76	AC382	Saiyadraja
PC76	AC385	Ajagara (SC)
PC76	AC386	Shivpur
PC77	AC387	Rohaniya
PC77	AC388	Varanasi North
PC77	AC389	Varanasi South
PC77	AC390	Varanasi Cantonment
PC77	AC391	Sevapuri
PC78	AC257	Pratappur
PC78	AC258	Handia
PC78	AC392	Bhadohi
PC78	AC393	Gyanpur
PC78	AC394	Aurai (SC)
PC79	AC395	Chhanbey (SC)
PC79	AC396	Mirzapur
PC79	AC397	Majhawan
PC79	AC398	Chunar
PC79	AC399	Marihan
PC80	AC383	Chakia (SC)
PC80	AC400	Ghorawal
PC80	AC401	Robertsganj
PC80	AC402	Obra
PC80	AC403	Duddhi (SC)
