S11	Kerala	1	MANJESHWAR - 1	156	Sree Sharadamba A.L.P.S Sheni.   (L..P Section, North Block)	75.05814417	12.64775122
S11	Kerala	1	MANJESHWAR - 1	157	Aided Juniour Basic School, Elkana	75.056083	12.625799
S11	Kerala	1	MANJESHWAR - 1	158	Sree Durgaparameshwari A U P S Banputhadka	75.08247469	12.62856627
S11	Kerala	1	MANJESHWAR - 1	159	Balaprabha A U P School Kattukukke     (Eastern  Side)	75.1294871	12.66278566
S11	Kerala	1	MANJESHWAR - 1	16	Govt.  Lower Primary School Badaje  (Western  Side)	74.90462963	12.72938991
S11	Kerala	1	MANJESHWAR - 1	160	G L P School Balemoole New Building	75.14504131	12.66805726
S11	Kerala	1	MANJESHWAR - 1	161	Sree Subrahmanyeshwara Higher Secondary School, Kattukukke	75.12871167	12.66217189
S11	Kerala	1	MANJESHWAR - 1	162	Swamy Vivekananda Upper Primary School, Swarga (Eastern  Side)	75.13944553	12.63599011
S11	Kerala	1	MANJESHWAR - 1	163	Govt. Welfare L P School Kajampady	75.12143534	12.62106592
S11	Kerala	1	MANJESHWAR - 1	164	Govt. Higher Secondary School Padre     (Old Building)	75.14936019	12.61935373
S11	Kerala	1	MANJESHWAR - 1	165	Govt. Higher Secondary School Padre     (New Building)	75.14911962	12.61947288
S11	Kerala	1	MANJESHWAR - 1	17	Govt. Muslim Lower Primary School Hosabettu (Eastern  Building)	74.88723805	12.71710663
S11	Kerala	1	MANJESHWAR - 1	18	Govt. Muslim Lower Primary School Hosabettu (Sothern Side Building)	74.88725276	12.71705752
S11	Kerala	1	MANJESHWAR - 1	19	S A T H S Manjeshwar (Northern  Side Building)	74.88975667	12.71812173
S11	Kerala	1	MANJESHWAR - 1	2	Govt. Vocational Higher Secondary School  Kunjathur (Eastern  Building Southern  Side)	74.88391785	12.75169681
S11	Kerala	1	MANJESHWAR - 1	20	S A T H S Manjeshwar  (Eastern  Side )	74.88994942	12.71807892
S11	Kerala	1	MANJESHWAR - 1	21	S A T L P School Manjeshwar (Western Side )	74.88961805	12.71809228
S11	Kerala	1	MANJESHWAR - 1	22	Govt. High School Bangara Manjeshwar (Southern Building of Eastern Portion)	74.89772474	12.70806067
S11	Kerala	1	MANJESHWAR - 1	23	Govt. High School Bangara Manjeshwar (New Building, Southern Block)	74.89813276	12.70810082
S11	Kerala	1	MANJESHWAR - 1	24	Govt. Lower Primary School Vamanjur   (Eastern  Side Building)	74.90497939	12.70341409
S11	Kerala	1	MANJESHWAR - 1	25	Govt. Lower Primery School, Vamanjoor (East West new Building).	74.90468167	12.70366794
S11	Kerala	1	MANJESHWAR - 1	26	M.G.L.C. Kedumbaday	74.9130728	12.76218964
S11	Kerala	1	MANJESHWAR - 1	27	Vorkady Grama Panchayat Anganavady No. 182 Pavoor	74.90764415	12.74459008
S11	Kerala	1	MANJESHWAR - 1	28	M.G.L.C.  Poyye	74.92002015	12.75129006
S11	Kerala	1	MANJESHWAR - 1	29	Sree Subrahmanya A L P School Mudoor Thokke Vorkady	74.92461464	12.77580217
S11	Kerala	1	MANJESHWAR - 1	3	Govt. Vocational Higher Secondary School  Kunjathur Southern Building	74.88387895	12.75087894
S11	Kerala	1	MANJESHWAR - 1	30	Sree Vidyabodini A L P School Bajalkariya	74.94658634	12.76528414
S11	Kerala	1	MANJESHWAR - 1	31	Vorkady Panchayath Kudumbashree Office	74.94782065	12.75400388
